,created_at,_id,author.location,geo.place.country,in_reply_to_user.location,Unnamed: 5,Unnamed: 6,country,latitude,longitude
243,2023-02-24T07:55:15.000Z,1.62903e+18,"New York, USA",undefined,undefined,,,,,
244,2023-02-24T07:55:10.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
245,2023-02-24T07:55:07.000Z,1.62903e+18,hvacion@icloud.com,undefined,undefined,,,,,
246,2023-02-24T07:55:06.000Z,1.62903e+18,izmir,undefined,undefined,,,,,
247,2023-02-24T07:55:03.000Z,1.62903e+18,Bharatvarsha,undefined,undefined,,,,,
248,2023-02-24T07:55:03.000Z,1.62903e+18,Bahrain,undefined,undefined,,,,,
249,2023-02-24T07:55:03.000Z,1.62903e+18,"West Borneo, Indonesia",undefined,undefined,,,,,
250,2023-02-24T07:55:02.000Z,1.62903e+18,1.86,undefined,undefined,,,,,
251,2023-02-24T07:54:58.000Z,1.62903e+18,hatay,undefined,undefined,,,,,
252,2023-02-24T07:54:55.000Z,1.62903e+18,Istanbul ,undefined,undefined,,,,,
253,2023-02-24T07:54:54.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
254,2023-02-24T07:54:52.000Z,1.62903e+18,"Ummaah, Muslim",undefined,undefined,,,,,
255,2023-02-24T07:54:51.000Z,1.62903e+18,Earth,undefined,undefined,,,,,
256,2023-02-24T07:54:48.000Z,1.62903e+18,İstanbul,undefined,undefined,,,,,
257,2023-02-24T07:54:47.000Z,1.62903e+18,Aydın,undefined,undefined,,,,,
258,2023-02-24T07:54:47.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
259,2023-02-24T07:54:47.000Z,1.62903e+18,"Istanbul, Turkey",undefined,undefined,,,,,
260,2023-02-24T07:54:46.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
261,2023-02-24T07:54:43.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
262,2023-02-24T07:54:37.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
263,2023-02-24T07:54:36.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
264,2023-02-24T07:54:32.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
265,2023-02-24T07:54:26.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
266,2023-02-24T07:54:25.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
267,2023-02-24T07:54:25.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
268,2023-02-24T07:54:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
269,2023-02-24T07:54:20.000Z,1.62903e+18,elbistan k.maraş,undefined,undefined,,,,,
270,2023-02-24T07:54:19.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
271,2023-02-24T07:54:14.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
272,2023-02-24T07:54:10.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
273,2023-02-24T07:54:07.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
274,2023-02-24T07:54:04.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
275,2023-02-24T07:54:03.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
276,2023-02-24T07:54:00.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
277,2023-02-24T07:54:00.000Z,1.62903e+18,Hanumanji Ke charno me 🙏🙏🙏,undefined,India,,,,,
278,2023-02-24T07:54:00.000Z,1.62903e+18,Ankara,undefined,undefined,,,,,
279,2023-02-24T07:53:58.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
280,2023-02-24T07:53:53.000Z,1.62903e+18,Sri Lanka,undefined,undefined,,,,,
281,2023-02-24T07:53:49.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
282,2023-02-24T07:53:49.000Z,1.62903e+18,undefined,undefined,"Dallas, TX",,,,,
283,2023-02-24T07:53:47.000Z,1.62903e+18,"Kiambu, Kenya",undefined,undefined,,,,,
284,2023-02-24T07:53:46.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
285,2023-02-24T07:53:42.000Z,1.62903e+18,manisa,undefined,undefined,,,,,
286,2023-02-24T07:53:40.000Z,1.62903e+18,"Tuzla, İstanbul 🇹🇷🇹🇷🇹🇷",undefined,undefined,,,,,
287,2023-02-24T07:53:39.000Z,1.62903e+18,manisa,undefined,undefined,,,,,
288,2023-02-24T07:53:36.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
289,2023-02-24T07:53:31.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
290,2023-02-24T07:53:26.000Z,1.62903e+18,"Antalya, Türkiye",undefined,"Ankara, Türkiye",,,,,
291,2023-02-24T07:53:25.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
292,2023-02-24T07:53:25.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
293,2023-02-24T07:53:23.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
294,2023-02-24T07:53:23.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
295,2023-02-24T07:53:22.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
296,2023-02-24T07:53:19.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
297,2023-02-24T07:53:18.000Z,1.62903e+18,"Melbourne, Australia",undefined,"Washington, DC",,,,,
298,2023-02-24T07:53:17.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
299,2023-02-24T07:53:14.000Z,1.62903e+18,undefined,undefined,"Malatya, Türkiye",,,,,
300,2023-02-24T07:53:13.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
301,2023-02-24T07:53:06.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
302,2023-02-24T07:53:03.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
303,2023-02-24T07:53:02.000Z,1.62903e+18,MUSTAFA KEMAL ATATÜRK'ün yolunda,undefined,undefined,,,,,
304,2023-02-24T07:52:59.000Z,1.62903e+18,"Kocaeli, Türkiye",undefined,undefined,,,,,
305,2023-02-24T07:52:57.000Z,1.62903e+18,"İstanbul, Türkiye",undefined,undefined,,,,,
306,2023-02-24T07:52:55.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
307,2023-02-24T07:52:48.000Z,1.62903e+18,Hanumanji Ke charno me 🙏🙏🙏,undefined,undefined,,,,,
308,2023-02-24T07:52:48.000Z,1.62903e+18,I❤️Burnumun Diki ,undefined,undefined,,,,,
309,2023-02-24T07:52:36.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
310,2023-02-24T07:52:35.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
311,2023-02-24T07:52:34.000Z,1.62903e+18,Rize ,undefined,Türkiye,,,,,
312,2023-02-24T07:52:34.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
313,2023-02-24T07:52:34.000Z,1.62903e+18,Türkiye,undefined,undefined,,,,,
314,2023-02-24T07:52:30.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
315,2023-02-24T07:52:29.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
316,2023-02-24T07:52:28.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
317,2023-02-24T07:52:27.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
318,2023-02-24T07:52:27.000Z,1.62903e+18,Turkey,undefined,undefined,,,,,
319,2023-02-24T07:52:26.000Z,1.62903e+18,undefined,undefined,İstanbul,,,,,
320,2023-02-24T07:52:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
321,2023-02-24T07:52:23.000Z,1.62903e+18,Turkey,undefined,Türkiye,,,,,
322,2023-02-24T07:52:21.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
323,2023-02-24T07:52:20.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
324,2023-02-24T07:52:18.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
325,2023-02-24T07:52:18.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
326,2023-02-24T07:52:17.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
327,2023-02-24T07:52:16.000Z,1.62903e+18,Earth,undefined,undefined,,,,,
328,2023-02-24T07:52:16.000Z,1.62903e+18,"Mumbai, India",undefined,undefined,,,,,
329,2023-02-24T07:52:16.000Z,1.62903e+18,istanbul,undefined,undefined,,,,,
330,2023-02-24T07:52:15.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
331,2023-02-24T07:52:15.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
332,2023-02-24T07:52:13.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
333,2023-02-24T07:52:12.000Z,1.62903e+18,"New York, USA",undefined,undefined,,,,,
334,2023-02-24T07:52:12.000Z,1.62903e+18,Sri Lanka,undefined,undefined,,,,,
335,2023-02-24T07:52:12.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
336,2023-02-24T07:52:12.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
337,2023-02-24T07:52:05.000Z,1.62903e+18,Syria,undefined,undefined,,,,,
338,2023-02-24T07:52:05.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
339,2023-02-24T07:52:01.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
340,2023-02-24T07:52:01.000Z,1.62903e+18,they/she,undefined,undefined,,,,,
341,2023-02-24T07:52:00.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
342,2023-02-24T07:51:55.000Z,1.62903e+18,Kocaeli,undefined,undefined,,,,,
343,2023-02-24T07:51:52.000Z,1.62903e+18,"Çanakkale, Türkiye",undefined,undefined,,,,,
344,2023-02-24T07:51:52.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
345,2023-02-24T07:51:46.000Z,1.62903e+18,hemserim memleket nire.İSLÂM.,undefined,undefined,,,,,
346,2023-02-24T07:51:45.000Z,1.62903e+18,"Ankara, Türkiye",undefined,undefined,,,,,
347,2023-02-24T07:51:44.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
348,2023-02-24T07:51:43.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
349,2023-02-24T07:51:43.000Z,1.62903e+18,"Antalya, Türkiye",undefined,undefined,,,,,
350,2023-02-24T07:51:39.000Z,1.62903e+18,Corsica France,undefined,undefined,,,,,
351,2023-02-24T07:51:28.000Z,1.62903e+18,ankara,undefined,undefined,,,,,
352,2023-02-24T07:51:27.000Z,1.62903e+18,"İstanbul, Türkiye",undefined,undefined,,,,,
353,2023-02-24T07:51:26.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
354,2023-02-24T07:51:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
355,2023-02-24T07:51:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
356,2023-02-24T07:51:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
357,2023-02-24T07:51:23.000Z,1.62903e+18,"Boston, MA",undefined,undefined,,,,,
358,2023-02-24T07:51:22.000Z,1.62903e+18,"Austin, Texas",undefined,undefined,,,,,
359,2023-02-24T07:51:19.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
360,2023-02-24T07:51:17.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
361,2023-02-24T07:51:15.000Z,1.62903e+18,"Saint Petersburg, Russia",undefined,undefined,,,,,
362,2023-02-24T07:51:11.000Z,1.62903e+18,"İskenderun, Türkiye",undefined,undefined,,,,,
363,2023-02-24T07:51:10.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
364,2023-02-24T07:51:05.000Z,1.62903e+18,"İstanbul, Türkiye",undefined,"Hatay, Türkiye",,,,,
365,2023-02-24T07:51:04.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
366,2023-02-24T07:51:02.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
367,2023-02-24T07:51:00.000Z,1.62903e+18,Ankara,undefined,undefined,,,,,
368,2023-02-24T07:51:00.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
369,2023-02-24T07:50:59.000Z,1.62903e+18,Elazığ - Afyon,undefined,undefined,,,,,
370,2023-02-24T07:50:59.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
371,2023-02-24T07:50:56.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
372,2023-02-24T07:50:56.000Z,1.62903e+18,İstanbul/Beşiktaş,undefined,undefined,,,,,
373,2023-02-24T07:50:54.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
374,2023-02-24T07:50:52.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
375,2023-02-24T07:50:51.000Z,1.62903e+18,"Yanbu, Kingdom of Saudi Arabia",undefined,undefined,,,,,
376,2023-02-24T07:50:51.000Z,1.62903e+18,İzmir,undefined,undefined,,,,,
377,2023-02-24T07:50:48.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
378,2023-02-24T07:50:34.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
379,2023-02-24T07:50:33.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
380,2023-02-24T07:50:32.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
381,2023-02-24T07:50:32.000Z,1.62903e+18,"Ankara, Türkiye",undefined,Türkiye,,,,,
382,2023-02-24T07:50:32.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
383,2023-02-24T07:50:29.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
384,2023-02-24T07:50:27.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
385,2023-02-24T07:50:25.000Z,1.62903e+18,"İstanbul, Türkiye",undefined,undefined,,,,,
386,2023-02-24T07:50:24.000Z,1.62903e+18,Corsica France,undefined,undefined,,,,,
387,2023-02-24T07:50:23.000Z,1.62903e+18,Asia 🌏,undefined,undefined,,,,,
388,2023-02-24T07:50:18.000Z,1.62903e+18,"Kumlu, Hatay",undefined,undefined,,,,,
389,2023-02-24T07:50:18.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
390,2023-02-24T07:50:16.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
391,2023-02-24T07:50:15.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
392,2023-02-24T07:50:08.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
393,2023-02-24T07:50:06.000Z,1.62903e+18,"Istanbul, Turkiye",undefined,undefined,,,,,
394,2023-02-24T07:50:02.000Z,1.62903e+18,"West Region, Singapore",undefined,"West Region, Singapore",,,,,
395,2023-02-24T07:49:57.000Z,1.62903e+18,"İzmir, Türkiye",undefined,undefined,,,,,
396,2023-02-24T07:49:52.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
397,2023-02-24T07:49:52.000Z,1.62903e+18,"Hyderabad, India",undefined,"Dallas, TX",,,,,
398,2023-02-24T07:49:51.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
399,2023-02-24T07:49:50.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
400,2023-02-24T07:49:40.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
401,2023-02-24T07:49:40.000Z,1.62903e+18,"Adana, Türkiye",undefined,undefined,,,,,
402,2023-02-24T07:49:30.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
403,2023-02-24T07:49:25.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
404,2023-02-24T07:49:24.000Z,1.62903e+18,"Eastbourne, England",undefined,undefined,,,,,
405,2023-02-24T07:49:18.000Z,1.62903e+18,"İstanbul, Türkiye",undefined,undefined,,,,,
406,2023-02-24T07:49:18.000Z,1.62903e+18,USA,undefined,undefined,,,,,
407,2023-02-24T07:49:18.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
408,2023-02-24T07:49:14.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
409,2023-02-24T07:49:13.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
410,2023-02-24T07:49:12.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
411,2023-02-24T07:49:11.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
412,2023-02-24T07:49:10.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
413,2023-02-24T07:49:10.000Z,1.62903e+18,izmir,undefined,undefined,,,,,
414,2023-02-24T07:49:07.000Z,1.62903e+18,Auckland-NZ,undefined,Türkiye,,,,,
415,2023-02-24T07:49:06.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
416,2023-02-24T07:49:05.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
417,2023-02-24T07:49:02.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
418,2023-02-24T07:48:55.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
419,2023-02-24T07:48:52.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
420,2023-02-24T07:48:50.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
421,2023-02-24T07:48:49.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
422,2023-02-24T07:48:47.000Z,1.62903e+18,undefined,undefined,muqdisho,,,,,
423,2023-02-24T07:48:47.000Z,1.62903e+18,"Sarıyer, İstanbul",undefined,undefined,,,,,
424,2023-02-24T07:48:47.000Z,1.62903e+18,undefined,undefined,Türkiye,,,,,
425,2023-02-24T07:48:44.000Z,1.62903e+18,Malatya ,undefined,undefined,,,,,
426,2023-02-24T07:48:42.000Z,1.62903e+18,Defne/HATAY,Turkey,undefined,,,,,
427,2023-02-24T07:48:39.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
428,2023-02-24T07:48:39.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
429,2023-02-24T07:48:39.000Z,1.62903e+18,"Edirne, Türkiye",undefined,undefined,,,,,
430,2023-02-24T07:48:38.000Z,1.62903e+18,"Johannesburg, South Africa",undefined,undefined,,,,,
431,2023-02-24T07:48:36.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
432,2023-02-24T07:48:34.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
433,2023-02-24T07:48:29.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
434,2023-02-24T07:48:28.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
435,2023-02-24T07:48:26.000Z,1.62903e+18,undefined,undefined,"Ankara, Türkiye",,,,,
436,2023-02-24T07:48:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
437,2023-02-24T07:48:22.000Z,1.62903e+18,USA,undefined,undefined,,,,,
438,2023-02-24T07:48:20.000Z,1.62903e+18,"Ankara, Türkiye",undefined,undefined,,,,,
439,2023-02-24T07:48:20.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
440,2023-02-24T07:48:16.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
441,2023-02-24T07:48:12.000Z,1.62903e+18,Türkiye,undefined,undefined,,,,,
442,2023-02-24T07:48:12.000Z,1.62903e+18,"Samsun, Türkiye",undefined,undefined,,,,,
443,2023-02-24T07:48:11.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
444,2023-02-24T07:48:10.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
445,2023-02-24T07:48:09.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
446,2023-02-24T07:48:07.000Z,1.62903e+18,"Hatay, Türkiye",undefined,undefined,,,,,
447,2023-02-24T07:48:06.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
448,2023-02-24T07:48:06.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
449,2023-02-24T07:47:57.000Z,1.62903e+18,"Ankara, Türkiye",undefined,undefined,,,,,
450,2023-02-24T07:47:51.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
451,2023-02-24T07:47:51.000Z,1.62903e+18,Syria- Damascus,undefined,undefined,,,,,
452,2023-02-24T07:47:50.000Z,1.62903e+18,"Tekeler Mahallesi, Çevre Yolu ",undefined,undefined,,,,,
453,2023-02-24T07:47:48.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
454,2023-02-24T07:47:47.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
455,2023-02-24T07:47:45.000Z,1.62903e+18,İstanbul Türkiye ,undefined,undefined,,,,,
456,2023-02-24T07:47:41.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
457,2023-02-24T07:47:40.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
458,2023-02-24T07:47:40.000Z,1.62903e+18,"Şanlıurfa, Türkiye",undefined,undefined,,,,,
459,2023-02-24T07:47:37.000Z,1.62903e+18,"West Palm beach, FL",undefined,undefined,,,,,
460,2023-02-24T07:47:34.000Z,1.62903e+18,"Abu Dhabi, United Arab Emirate",undefined,undefined,,,,,
461,2023-02-24T07:47:33.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
462,2023-02-24T07:47:28.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
463,2023-02-24T07:47:24.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
464,2023-02-24T07:47:23.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
465,2023-02-24T07:47:20.000Z,1.62903e+18,Turkey,undefined,undefined,,,,,
466,2023-02-24T07:47:19.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
467,2023-02-24T07:47:16.000Z,1.62903e+18,"Karachi , Pakistan",undefined,undefined,,,,,
468,2023-02-24T07:47:13.000Z,1.62903e+18,Myanmar,undefined,undefined,,,,,
469,2023-02-24T07:47:12.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
470,2023-02-24T07:47:11.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
471,2023-02-24T07:47:07.000Z,1.62903e+18,İnternet,undefined,undefined,,,,,
472,2023-02-24T07:47:05.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
473,2023-02-24T07:47:05.000Z,1.62903e+18,ATATÜRKEŞÇİ,undefined,undefined,,,,,
474,2023-02-24T07:47:03.000Z,1.62903e+18,Earth ,undefined,undefined,,,,,
475,2023-02-24T07:47:03.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
476,2023-02-24T07:47:01.000Z,1.62903e+18,İstanbul,undefined,undefined,,,,,
477,2023-02-24T07:46:53.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
478,2023-02-24T07:46:50.000Z,1.62903e+18,"İzmir, Türkiye",undefined,undefined,,,,,
479,2023-02-24T07:46:49.000Z,1.62903e+18,ATATÜRKEŞÇİ,undefined,undefined,,,,,
480,2023-02-24T07:46:46.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
481,2023-02-24T07:46:45.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
482,2023-02-24T07:46:45.000Z,1.62903e+18,undefined,undefined,undefined,,,,,
483,2023-02-24T07:46:33.000Z,1.62902e+18,www.facebook.com/sinanozkan59,undefined,"Ankara, Türkiye",,,,,
484,2023-02-24T07:46:30.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
485,2023-02-24T07:46:30.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
486,2023-02-24T07:46:29.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
487,2023-02-24T07:46:28.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
488,2023-02-24T07:46:27.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
489,2023-02-24T07:46:27.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
490,2023-02-24T07:46:25.000Z,1.62902e+18,"İstanbul, Türkiye",undefined,undefined,,,,,
491,2023-02-24T07:46:24.000Z,1.62902e+18,"Accra, Ghana",undefined,undefined,,,,,
492,2023-02-24T07:46:22.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
493,2023-02-24T07:46:22.000Z,1.62902e+18,İnternet,undefined,undefined,,,,,
494,2023-02-24T07:46:20.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
495,2023-02-24T07:46:17.000Z,1.62902e+18,İnternet,undefined,undefined,,,,,
496,2023-02-24T07:46:14.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
497,2023-02-24T07:46:14.000Z,1.62902e+18,İnternet,undefined,undefined,,,,,
498,2023-02-24T07:46:12.000Z,1.62902e+18,undefined,undefined,undefined,,,,,
499,2023-02-24T07:46:10.000Z,1.62902e+18,Bulgaria,undefined,undefined,,,,,
